village,vlcode,block,district,area_km2,coastal_exposure_score,shoreline_distance_m,shoreline_distance_km,shoreline_proximity_score,shoreline_proximity_category,shoreline_method,shoreline_data_quality,official_shoreline_used
Raulia,395692,Rajkanika,Kendrapara,1.0461908090645724,0.0573613051023956,2178.7088300843093,2.178708830084309,0.7259698415620948,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Junus Nagar,395836,Rajnagar,Kendrapara,2.0413434017933345,0.1128151026317605,1929.0452336274361,1.9290452336274362,0.7578462311033428,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kandira,395860,Rajnagar,Kendrapara,0.6631072702774075,0.0360143909186266,4752.996466243737,4.7529964662437365,0.39729158551682,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Silapokhari,395892,Rajnagar,Kendrapara,1.572491628074379,0.0866888466976809,2844.990697108032,2.844990697108032,0.6409007300098749,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Charipokharia,395893,Rajnagar,Kendrapara,1.0960439057892633,0.0601393147786828,3826.293328628097,3.826293328628097,0.5156105980719227,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jharkata,395904,Rajnagar,Kendrapara,0.3991691415379687,0.0213067253220747,1963.9729155216662,1.9639729155216663,0.7533867567961801,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sribantapur,395839,Rajnagar,Kendrapara,0.8356943717356616,0.0456316197239125,2378.8130839022374,2.3788130839022372,0.7004210581828453,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Panchu Palli,395817,Rajnagar,Kendrapara,0.6137584652591775,0.033264482350039,3788.2413164335694,3.7882413164335693,0.5204689786318237,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Khulari,395741,Rajkanika,Kendrapara,1.0009243370075145,0.0548388801048003,2962.6342856824836,2.9626342856824834,0.6258803068899296,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ajagar Patia,395824,Rajnagar,Kendrapara,2.048287408318409,0.1132020498544253,854.9247175046082,0.8549247175046082,0.8949871057526112,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Padmanavpur,395816,Rajnagar,Kendrapara,1.022089136516893,0.0560182655732383,4346.580935235323,4.346580935235322,0.44918164864933274,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Trailokyapur,395729,Rajkanika,Kendrapara,0.8696928964523613,0.0475261505925577,2719.94732856532,2.7199473285653197,0.6568659375202373,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badapanka,395693,Rajkanika,Kendrapara,0.7699502681135598,0.0419681009453373,1659.8903593862847,1.6598903593862846,0.7922112155864475,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balarampur,395866,Rajnagar,Kendrapara,0.5708354800778833,0.030872645613652,4334.766010877287,4.334766010877287,0.450690147031083,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bajapur,395753,Rajkanika,Kendrapara,0.927820008819146,0.0507652208052129,632.5018284511592,0.6325018284511592,0.9233854736163147,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sana Gokhani,395821,Rajnagar,Kendrapara,1.2640685301108254,0.069502304500215,775.3872853200692,0.7753872853200692,0.9051422353245868,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balunga Patia,395825,Rajnagar,Kendrapara,1.09040236992789,0.0598249463193158,501.22425870103086,0.5012242587010308,0.9401466474949676,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nuagan Baragan,395863,Rajnagar,Kendrapara,0.6237098337047606,0.0338190115498357,5014.175130275211,5.014175130275211,0.3639449825170985,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sila Pokhari,395818,Rajnagar,Kendrapara,0.8087692399390131,0.0441312459942831,2620.4637497149147,2.6204637497149146,0.6695677384932146,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Rajendranarayanpur,395805,Rajnagar,Kendrapara,2.101555025912589,0.1161703299981162,290.9049359893703,0.2909049359893703,0.96699966392969,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jaduchandrapur,395903,Rajnagar,Kendrapara,0.6147863598255329,0.0333217606584921,1961.1644516865802,1.96116445168658,0.7537453340516959,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Brahmanikholha,395895,Rajnagar,Kendrapara,0.5305307063502185,0.0286267058672336,4681.5586274388415,4.681558627438841,0.4064125803676776,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kusunpur,395853,Rajnagar,Kendrapara,0.4171742309396269,0.0223100393760931,3514.9361238751803,3.5149361238751804,0.5553638648117636,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nalajodi,395867,Rajnagar,Kendrapara,0.739809315225853,0.0402885290776764,3644.1920569991594,3.6441920569991595,0.5388608081657411,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gupti,395838,Rajnagar,Kendrapara,2.533855264562164,0.1402597913341263,468.8339772749766,0.46883397727497655,0.9442821532024082,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Daenigiri,395754,Rajkanika,Kendrapara,0.6935398538649883,0.0377102135903374,1427.5841925850725,1.4275841925850725,0.8218714542871614,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Daruora,395846,Rajnagar,Kendrapara,0.8719784827077834,0.0476535124045755,4627.052482977963,4.627052482977963,0.4133717811397717,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jhadamala,395755,Rajkanika,Kendrapara,1.1267929611443062,0.0618527724959583,2553.273362906838,2.553273362906838,0.6781464298752053,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ghadiamal,395844,Rajnagar,Kendrapara,2.3102835477043477,0.1278015002031851,5086.2481130769775,5.086248113076977,0.3547428941558278,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bandhamala,395751,Rajkanika,Kendrapara,1.7533057459589314,0.096764517059074,2793.9329787708753,2.7939329787708753,0.6474196448292553,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nuagan,395843,Rajnagar,Kendrapara,0.8356957047365481,0.0456316940039393,4336.745597665186,4.336745597665186,0.4504373986108995,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dibakarpur,395842,Rajnagar,Kendrapara,6.628092738304739,0.3684067283616434,3396.023124981981,3.396023124981981,0.5705463628933065,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ghusuria,395738,Rajkanika,Kendrapara,0.7446407194092763,0.040557753829064,3657.6766633629622,3.6576766633629623,0.5371391291890577,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Charipokharia,395739,Rajkanika,Kendrapara,0.8816950128876628,0.0481949554970419,2892.212746630126,2.892212746630126,0.6348715432687378,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Biswanathpur,395742,Rajkanika,Kendrapara,0.985874763957874,0.0540002589899121,2530.112128432086,2.530112128432086,0.6811035952082815,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Iswarpur,395813,Rajnagar,Kendrapara,2.721598465797584,0.1507215773405075,793.8752078345981,0.7938752078345981,0.9027817461373563,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Righa Garh,395812,Rajnagar,Kendrapara,0.6934190012023069,0.0377034792069512,740.8468581604917,0.7408468581604917,0.9095522659685616,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kujipur,395730,Rajkanika,Kendrapara,1.1566416996934177,0.0635160610369354,2725.396640900277,2.725396640900277,0.6561701836931428,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Subhadraprasad Dia,395734,Rajkanika,Kendrapara,0.8550509106901605,0.0467102418366367,4151.482662989777,4.151482662989777,0.4740912815040278,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gharabhanjakola,395737,Rajkanika,Kendrapara,1.0779641854907052,0.0591318419989811,4192.633969085391,4.192633969085391,0.4688371912728093,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nuakhunta,395819,Rajnagar,Kendrapara,0.734433082417417,0.0399889443428246,1849.3257849055767,1.8493257849055766,0.7680246000667591,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balabhadrapur,395823,Rajnagar,Kendrapara,2.308366545107685,0.127694677315283,1587.771900389255,1.587771900389255,0.801419110228392,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gumura,395826,Rajnagar,Kendrapara,1.642243638999811,0.0905757017582889,684.7624691763383,0.6847624691763383,0.9167129728389787,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gajarajpur,395740,Rajkanika,Kendrapara,0.5582149325170626,0.0301693793062926,3701.1384530551386,3.7011384530551386,0.5315900425058219,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gobindakana,395735,Rajkanika,Kendrapara,0.7287702889981172,0.0396733913291271,4065.3246981093616,4.065324698109362,0.48509170322984274,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dighi,395814,Rajnagar,Kendrapara,1.595066168260499,0.0879467884344018,2272.7564023641307,2.2727564023641307,0.7139620955713086,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tarapada,395731,Rajkanika,Kendrapara,2.691825661690575,0.1490625201638545,3952.5126529402987,3.9525126529402987,0.49949524763033815,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kantipokhari,395727,Rajkanika,Kendrapara,1.0657994616361577,0.0584539759726454,3595.40631894213,3.59540631894213,0.5450896425349991,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Iswarpur,395682,Rajkanika,Kendrapara,0.7621795459770248,0.0415350858930077,1312.5798575926995,1.3125798575926995,0.8365549044704255,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Arjunpur,395840,Rajnagar,Kendrapara,0.8714228380925744,0.0476225497118033,2305.0377437019924,2.3050377437019924,0.7098404990470135,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Taneipada,395679,Rajkanika,Kendrapara,1.4173827751763055,0.0780455743126526,1056.683430736759,1.056683430736759,0.8692270853587692,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pitanda,395820,Rajnagar,Kendrapara,1.0357125798017066,0.056777417155708,1576.0277011271749,1.5760277011271748,0.8029185786164186,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nuagaon Satagan,395905,Rajnagar,Kendrapara,0.53891099576667,0.0290936883942681,1623.6204153297635,1.6236204153297635,0.7968420663864545,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baliora,395883,Rajnagar,Kendrapara,0.6337245267748223,0.0343770694455631,922.1844029242194,0.9221844029242194,0.8863995665066656,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gopinathpur,395906,Rajnagar,Kendrapara,0.4229652851612607,0.022632739583714,1067.2854002174427,1.0672854002174426,0.8678734538567531,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kendukolha,395888,Rajnagar,Kendrapara,0.542383730807718,0.0292872027831633,2736.6684055978344,2.7366684055978343,0.6547310345043315,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bedhuakolha,395851,Rajnagar,Kendrapara,0.7797228367357225,0.0425126667191442,2387.4724898303307,2.387472489830331,0.699315448071972,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balabhadraprasad Dia,395689,Rajkanika,Kendrapara,1.4430697517732962,0.0794769531883737,1702.7054812004699,1.7027054812004698,0.7867446937523734,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bhitarkanika,395806,Rajnagar,Kendrapara,1.7995393650106315,0.0993408352726583,115.16644749338185,0.11516644749338185,0.9894374906540836,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Hansina Dia,395848,Rajnagar,Kendrapara,0.1571747108501979,0.0078218484693736,3399.3993198491257,3.3993993198491257,0.5701152992369323,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Debendranarayanpur,395875,Rajnagar,Kendrapara,0.2215188226472815,0.0114073542238411,137.8600610157659,0.1378600610157659,0.986540029930918,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sangopalpur,395889,Rajnagar,Kendrapara,0.0808933105660448,0.0035711502774363,1990.285761014906,1.990285761014906,0.7500272020802162,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Matia,395611,Rajkanika,Kendrapara,1.719646786172103,0.0948889080773903,596.9503480743377,0.5969503480743378,0.9279245928685497,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Porala,395669,Rajkanika,Kendrapara,0.5009625548373023,0.026979052734141,3442.460156223541,3.4424601562235413,0.5646174052158472,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Satagharia,395659,Rajkanika,Kendrapara,0.1580477520906583,0.0078704977444064,3216.698690299787,3.2166986902997867,0.5934420337693012,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ektala,395612,Rajkanika,Kendrapara,0.4443316232087452,0.0238233555683243,1012.762489766768,1.012762489766768,0.8748347952662063,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mahurigan,395613,Rajkanika,Kendrapara,0.7753311442537422,0.0422679444248082,212.93711505088203,0.21293711505088203,0.9769543896774097,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Deuli,395617,Rajkanika,Kendrapara,0.7243444679659556,0.0394267672583947,308.1729567449028,0.3081729567449028,0.9647949285817203,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baranga,395622,Rajkanika,Kendrapara,1.5626353556739945,0.0861396166217319,1455.2299181322294,1.4552299181322295,0.8183417209612064,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Taras,395624,Rajkanika,Kendrapara,1.059349694785471,0.0580945697191091,1259.8653544696253,1.2598653544696254,0.8432853532017235,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ostia,395614,Rajkanika,Kendrapara,0.3039605389334496,0.0160013293351059,212.43689236275378,0.2124368923627538,0.9770182567909593,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Saradaprasad,395762,Rajnagar,Kendrapara,0.7872687047127501,0.0429331520176188,322.8822994069212,0.3228822994069212,0.962916878504559,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Langalabhanja,395610,Rajkanika,Kendrapara,1.254340156044638,0.0689602014200462,1518.9554296815224,1.5189554296815224,0.8102054157141118,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Endulapur,395684,Rajkanika,Kendrapara,1.0988990250895263,0.0602984132011316,1217.349625360005,1.217349625360005,0.8487136493648869,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gokarneswar,395663,Rajkanika,Kendrapara,0.883445022815561,0.0482924728998252,3525.918667443122,3.525918667443122,0.5539616426139995,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kantapada,395664,Rajkanika,Kendrapara,0.7690995879054695,0.04192069771455,2509.345466721284,2.509345466721284,0.6837550278062221,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badagara,395665,Rajkanika,Kendrapara,0.8201786818725877,0.044767024755782,2415.5206040835405,2.4155206040835404,0.6957343388172746,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kalikapur,395668,Rajkanika,Kendrapara,0.4859930507222124,0.0261448933736785,3482.521051864694,3.482521051864694,0.5595025357156426,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Burudia,395623,Rajkanika,Kendrapara,0.6168214701151566,0.0334351649693237,972.2872254764179,0.9722872254764179,0.8800025702626987,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bajarpur,395685,Rajkanika,Kendrapara,1.909872966571995,0.1054890554012844,925.1999175209022,0.9251999175209022,0.8860145535559778,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Cherantapada,395667,Rajkanika,Kendrapara,0.6294596110915113,0.0341394116506579,3675.3040716550827,3.675304071655083,0.5348885081882531,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Panki,395607,Rajkanika,Kendrapara,5.957467685347753,0.3310368755606545,858.4604581342494,0.8584604581342494,0.894535671714062,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gunthala,395604,Rajkanika,Kendrapara,1.6416864260288635,0.0905446516705963,293.7385487091545,0.2937385487091545,0.9666378757309028,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Upulei,395680,Rajkanika,Kendrapara,1.0291392967838848,0.0564111280978923,279.0273211381542,0.2790273211381542,0.9685161664682717,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Olaver,395656,Rajkanika,Kendrapara,0.6730092415844074,0.0365661675165193,3260.037451748359,3.2600374517483592,0.5879086550077381,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Hariharpursasan,395672,Rajkanika,Kendrapara,0.7135299186491924,0.0388241382419353,1277.8498774951076,1.2778498774951077,0.8409891367336055,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Rajendranarayanpur,395802,Rajnagar,Kendrapara,0.695081262351091,0.0377961069043105,251.95604474856546,0.2519560447485655,0.9719725556408212,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ganja,395660,Rajkanika,Kendrapara,2.493290355072776,0.1379993558048841,3410.8586434220147,3.4108586434220145,0.5686522030255801,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baghuasuni,395621,Rajkanika,Kendrapara,0.4234770019219769,0.0226612544444987,1842.7376897914514,1.8427376897914514,0.7688657506757104,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bangarakuan,395616,Rajkanika,Kendrapara,3.314876906135764,0.1837813741489935,867.4072894711453,0.8674072894711453,0.8933933638850389,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gualigan,395615,Rajkanika,Kendrapara,1.6017149070950607,0.0883172821856631,305.3116981087375,0.30531169810873754,0.9651602465381987,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gobindapur,395633,Rajkanika,Kendrapara,2.138620444601057,0.1182357602028001,3117.3850050130427,3.1173850050130425,0.606122143180142,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sialia,395625,Rajkanika,Kendrapara,0.7565540662959342,0.0412216121468505,2297.231912911128,2.297231912911128,0.7108371269355558,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badataila,395628,Rajkanika,Kendrapara,1.1614666240399794,0.0637849247064507,1127.4324470356473,1.1274324470356474,0.8601940375488014,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jagulaipada,395630,Rajkanika,Kendrapara,1.4673051325922566,0.0808274434657456,1674.668518769264,1.674668518769264,0.7903243791718488,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Barada,395627,Rajkanika,Kendrapara,1.2439035611405538,0.0683786335027883,926.8245887749731,0.9268245887749731,0.8858071198151114,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Arasa,395626,Rajkanika,Kendrapara,0.994237666961205,0.0544662726779564,1667.2312718011829,1.6672312718011828,0.7912739472499886,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sikudi,395619,Rajkanika,Kendrapara,0.8678525633736806,0.0474236000302848,844.1413596141015,0.8441413596141015,0.896363896448406,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bahadiha,395609,Rajkanika,Kendrapara,1.9527992817062791,0.1078810776956856,582.8102656253612,0.5828102656253612,0.9297299613030575,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Manapur,395605,Rajkanika,Kendrapara,1.8816628684629624,0.1039170783193253,795.2136044438583,0.7952136044438584,0.9026108631881281,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Malisahada,395673,Rajkanika,Kendrapara,0.7899763028396727,0.043084029982886,1905.002655085775,1.9050026550857748,0.7609159241224548,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kalisipada,395674,Rajkanika,Kendrapara,0.6363870353406224,0.0345254348440024,2472.378460167591,2.472378460167591,0.6884748777074589,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pimpudi,395670,Rajkanika,Kendrapara,0.6908889986841927,0.0375624975641223,2899.6992929298226,2.8996992929298226,0.6339156807819578,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gangadharpur,395666,Rajkanika,Kendrapara,0.7721353727150659,0.0420898635263101,2947.5965762122955,2.9475965762122955,0.6278002819751344,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balibhanda,395654,Rajkanika,Kendrapara,1.335735849844791,0.0734958880642211,2942.350490573421,2.9423504905734212,0.6284700883536561,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Madhupara,395677,Rajkanika,Kendrapara,0.523555545965269,0.0282380226295593,1050.9456681158215,1.0509456681158216,0.8699596677576286,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Patuli,395636,Rajkanika,Kendrapara,0.8267673046460734,0.0451341686048237,3819.0437292621027,3.819043729262103,0.5165362077991233,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mantapara,395678,Rajkanika,Kendrapara,2.580317807202647,0.1428488660660926,767.1062431135555,0.7671062431135555,0.9061995369533724,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pratappur,395637,Rajkanika,Kendrapara,0.2710339060689518,0.014166528475888,4111.4508074353325,4.111450807435332,0.4792024432425509,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Akhulipada,395671,Rajkanika,Kendrapara,0.872727257719999,0.0476952370789881,2282.207496132117,2.282207496132117,0.7127554048450089,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balarampur,395635,Rajkanika,Kendrapara,1.5443305888706909,0.0851196033699458,4141.3565688497065,4.141356568849707,0.4753841544976122,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baghabuda,395629,Rajkanika,Kendrapara,0.6511389266032398,0.0353474679645807,1992.0567481706155,1.9920567481706155,0.7498010871109171,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Govindpur,395803,Rajnagar,Kendrapara,1.6559546093612347,0.0913397306920513,557.4144884304985,0.5574144884304986,0.9329724271573296,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Safalanga,395634,Rajkanika,Kendrapara,0.8617854071857242,0.0470855143404275,3887.8749230847925,3.8878749230847927,0.5077480225049161,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pegarapada,395639,Rajkanika,Kendrapara,3.2801124584752337,0.1818441630560685,3630.3899054517115,3.6303899054517115,0.5406230304739894,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nahuni,395638,Rajkanika,Kendrapara,2.767781481415814,0.1532950757327153,3778.57105386923,3.7785710538692303,0.5217036522520135,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Achinta,395631,Rajkanika,Kendrapara,0.6082076110337205,0.0329551670263563,2328.2866343118226,2.3282866343118225,0.7068721420097921,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Domanda Kaema,395606,Rajkanika,Kendrapara,2.4917999623146128,0.1379163052869492,1819.7844963784796,1.8197844963784797,0.7717963538746988,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
