village,vlcode,block,district,shoreline_distance_km,shoreline_proximity_score,erosion_baseline_score,coastal_hazard_score,coastal_hazard_category,hazard_model,hazard_data_quality
Baghamari,395789,Rajnagar,Kendrapara,1.5424295755888,0.8072082986745929,0.2938079811515241,0.6018481716653654,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madhyapara,395939,Rajnagar,Kendrapara,1.5446376231118504,0.80692638099028,0.2938079811515241,0.6016790210547777,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kuhudi,395620,Rajkanika,Kendrapara,1.5516380153333524,0.8060325893740374,0.2938079811515241,0.601142746085032,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Samjori,396954,Mahakalapada,Kendrapara,1.5627044701409736,0.8046196536104958,0.2938079811515241,0.6002949846269071,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Pitanda,395820,Rajnagar,Kendrapara,1.5760277011271748,0.8029185786164186,0.2938079811515241,0.5992743396304607,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Garadapur,395749,Rajkanika,Kendrapara,1.582598457712408,0.8020796417451083,0.2938079811515241,0.5987709775076746,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Harina Pokhari,395795,Rajnagar,Kendrapara,1.5826933115913506,0.8020675310520092,0.2938079811515241,0.5987637110918151,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balabhadrapur,395823,Rajnagar,Kendrapara,1.587771900389255,0.801419110228392,0.2938079811515241,0.5983746585976448,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Inkiria,396038,Rajnagar,Kendrapara,1.5954458211443456,0.8004393242653223,0.2938079811515241,0.597786787019803,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kathapangara,395973,Rajnagar,Kendrapara,1.622066531729453,0.7970404621463818,0.2938079811515241,0.5957474697484387,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nuagaon Satagan,395905,Rajnagar,Kendrapara,1.6236204153297635,0.7968420663864545,0.2938079811515241,0.5956284322924823,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nalitajori Pal,397119,Mahakalapada,Kendrapara,1.6304803372729997,0.7959662096448693,0.2938079811515241,0.5951029182475311,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Anantapur,395683,Rajkanika,Kendrapara,1.6381050060638442,0.7949927120426992,0.2938079811515241,0.5945188196862292,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Domanda Barha,395601,Rajkanika,Kendrapara,1.6412627485861937,0.7945895398055693,0.2938079811515241,0.5942769163439512,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ayatan,395723,Rajkanika,Kendrapara,1.6416637324003185,0.7945383432497232,0.2938079811515241,0.5942461984104435,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Manikhandi,395919,Rajnagar,Kendrapara,1.6520354033073592,0.7932141156622079,0.2938079811515241,0.5934516618579344,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badapanka,395693,Rajkanika,Kendrapara,1.6598903593862846,0.7922112155864475,0.2938079811515241,0.5928499218124781,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhamanda,395600,Rajkanika,Kendrapara,1.66198667408493,0.7919435636544743,0.2938079811515241,0.5926893306532942,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Arasa,395626,Rajkanika,Kendrapara,1.6672312718011828,0.7912739472499886,0.2938079811515241,0.5922875608106029,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhagabanpur,395923,Rajnagar,Kendrapara,1.6680263415287513,0.7911724348440627,0.2938079811515241,0.5922266533670473,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jagulaipada,395630,Rajkanika,Kendrapara,1.674668518769264,0.7903243791718488,0.2938079811515241,0.591717819963719,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sanora,395999,Rajnagar,Kendrapara,1.6752791586205,0.790246414286124,0.2938079811515241,0.5916710410322841,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balabhadraprasad Dia,395689,Rajkanika,Kendrapara,1.7027054812004698,0.7867446937523734,0.2938079811515241,0.5895700087120337,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Beruhan,396942,Marsaghai,Kendrapara,1.7090706021752642,0.7859320118934675,0.2938079811515241,0.5890823995966901,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sourendrapur,395793,Rajnagar,Kendrapara,1.7162535124636913,0.7850149168518069,0.2938079811515241,0.5885321425716938,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Rajnagar,395998,Rajnagar,Kendrapara,1.7228001426660966,0.784179060373426,0.2938079811515241,0.5880306286846653,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Pentha,396716,Marsaghai,Kendrapara,1.741439640299046,0.7817992184748346,0.2938079811515241,0.5866027235455105,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nachhi Pada,397049,Mahakalapada,Kendrapara,1.7435432219430276,0.7815306387184464,0.2938079811515241,0.5864415756916774,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sundripal,396073,Rajnagar,Kendrapara,1.7441943395633202,0.7814475057379232,0.2938079811515241,0.5863916959033635,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Basantpur,396037,Rajnagar,Kendrapara,1.7584394521306452,0.7796287273349075,0.2938079811515241,0.5853004288615542,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kusunpur,395690,Rajkanika,Kendrapara,1.76429511484083,0.7788810917635989,0.2938079811515241,0.584851847518769,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Thauri,396541,Marsaghai,Kendrapara,1.7846092219012262,0.7762874401498697,0.2938079811515241,0.5832956565505314,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baragudidanda,395946,Rajnagar,Kendrapara,1.7873117227174036,0.7759423919731449,0.2938079811515241,0.5830886276444965,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badhi,395972,Rajnagar,Kendrapara,1.7993401168344385,0.7744066383355637,0.2938079811515241,0.5821671754619479,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badatubi,397127,Mahakalapada,Kendrapara,1.799918847600407,0.7743327475176898,0.2938079811515241,0.5821228409712236,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Aitipur,397044,Mahakalapada,Kendrapara,1.802064634442073,0.7740587791129718,0.2938079811515241,0.5819584599283927,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Amarabati,395790,Rajnagar,Kendrapara,1.8067590237704436,0.7734594118643499,0.2938079811515241,0.5815988395792195,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Domanda Kaema,395606,Rajkanika,Kendrapara,1.81978449637848,0.7717963538746988,0.2938079811515241,0.5806010047854289,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sankarnathpeta,395871,Rajnagar,Kendrapara,1.8235433840449031,0.7713164290110137,0.2938079811515241,0.5803130498672179,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Rautabartani,395724,Rajkanika,Kendrapara,1.8291244289979485,0.7706038559106689,0.2938079811515241,0.5798855060070109,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Maliabuda,395949,Rajnagar,Kendrapara,1.8382295965908264,0.7694413321260729,0.2938079811515241,0.5791879917362535,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baghuasuni,395621,Rajkanika,Kendrapara,1.8427376897914516,0.7688657506757104,0.2938079811515241,0.5788426428660358,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nuakhunta,395819,Rajnagar,Kendrapara,1.8493257849055769,0.7680246000667591,0.2938079811515241,0.5783379525006651,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Purusottampur,396979,Mahakalapada,Kendrapara,1.8494553646339629,0.768008055668788,0.2938079811515241,0.5783280258618825,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nipania,397134,Mahakalapada,Kendrapara,1.851865777514312,0.7677003005093668,0.2938079811515241,0.5781433727662297,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Guludia,395996,Rajnagar,Kendrapara,1.8695286861359528,0.7654451469201163,0.2938079811515241,0.5767902806126795,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dhobeigarh,395974,Rajnagar,Kendrapara,1.8714109095906253,0.7652048295935365,0.2938079811515241,0.5766460902167316,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kothasahi,395653,Rajkanika,Kendrapara,1.8848960515834423,0.7634830822291533,0.2938079811515241,0.5756130417981016,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kandhamara,396012,Rajnagar,Kendrapara,1.8884534441787688,0.7630288837247294,0.2938079811515241,0.5753405226954473,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kakat Pur,396993,Mahakalapada,Kendrapara,1.8885795874078783,0.7630127780899226,0.2938079811515241,0.5753308593145632,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Malisahada,395673,Rajkanika,Kendrapara,1.9050026550857748,0.7609159241224548,0.2938079811515241,0.5740727469340825,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badadihi,397026,Mahakalapada,Kendrapara,1.907934160064095,0.7605416372982754,0.2938079811515241,0.573848174839575,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bahargadabadadandua,397122,Mahakalapada,Kendrapara,1.908876287851104,0.7604213489071662,0.2938079811515241,0.5737760018049094,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mahulia,395953,Rajnagar,Kendrapara,1.9228918118006957,0.7586318837733534,0.2938079811515241,0.5727023227246217,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gadadharpur,395890,Rajnagar,Kendrapara,1.9239159560241188,0.7585011237399503,0.2938079811515241,0.5726238667045798,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Rata Panga,397014,Mahakalapada,Kendrapara,1.928727665379547,0.7578867773796895,0.2938079811515241,0.5722552588884233,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Junus Nagar,395836,Rajnagar,Kendrapara,1.929045233627436,0.7578462311033428,0.2938079811515241,0.5722309311226152,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bilipada,397048,Mahakalapada,Kendrapara,1.9317518080577845,0.7575006628183042,0.2938079811515241,0.5720235901515922,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Srirampur,396982,Mahakalapada,Kendrapara,1.9449343986297332,0.7558175444213984,0.2938079811515241,0.5710137191134487,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhatapara,395943,Rajnagar,Kendrapara,1.9488627112890653,0.7553159878214545,0.2938079811515241,0.5707127851534823,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Biradia,395757,Rajkanika,Kendrapara,1.9528964603278944,0.7548009693826507,0.2938079811515241,0.5704037740902002,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tamulia,397008,Mahakalapada,Kendrapara,1.9600222664085616,0.7538911652556323,0.2938079811515241,0.5698578916139889,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jaduchandrapur,395903,Rajnagar,Kendrapara,1.96116445168658,0.7537453340516959,0.2938079811515241,0.5697703928916271,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jharkata,395904,Rajnagar,Kendrapara,1.9639729155216663,0.7533867567961801,0.2938079811515241,0.5695552465383177,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Haladia,396941,Marsaghai,Kendrapara,1.9704027424664547,0.7525658134496787,0.2938079811515241,0.5690626805304169,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kantapada,395694,Rajkanika,Kendrapara,1.9712106988517355,0.752462655709283,0.2938079811515241,0.5690007858861794,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bandha Para,396994,Mahakalapada,Kendrapara,1.9786702449039704,0.7515102405428893,0.2938079811515241,0.5684293367863432,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Koratapanga,396965,Mahakalapada,Kendrapara,1.984789251409813,0.750728981930285,0.2938079811515241,0.5679605816187807,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bektakolha,395887,Rajnagar,Kendrapara,1.988721353556541,0.7502269414985847,0.2938079811515241,0.5676593573597605,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sangopalpur,395889,Rajnagar,Kendrapara,1.990285761014906,0.7500272020802162,0.2938079811515241,0.5675395137087393,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baghabuda,395629,Rajkanika,Kendrapara,1.9920567481706155,0.7498010871109171,0.2938079811515241,0.5674038447271599,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hatiagadi,395954,Rajnagar,Kendrapara,2.000629584327529,0.7487065300001119,0.2938079811515241,0.5667471104606767,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dera,395987,Rajnagar,Kendrapara,2.0075074594527544,0.7478283810435995,0.2938079811515241,0.5662202210867693,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madhusudanpur,396981,Mahakalapada,Kendrapara,2.0153001170381097,0.7468334350751942,0.2938079811515241,0.5656232535057262,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bimisnagar,395870,Rajnagar,Kendrapara,2.0339702708721554,0.7444496790736985,0.2938079811515241,0.5641929999048287,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gopinathapur,395643,Rajkanika,Kendrapara,2.0428029010935136,0.7433219521419171,0.2938079811515241,0.5635163637457599,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Narasingha Pur,397015,Mahakalapada,Kendrapara,2.043961071052369,0.7431740800560889,0.2938079811515241,0.563427640494263,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Manjulapalli,396066,Rajnagar,Kendrapara,2.052389901666454,0.7420979091931966,0.2938079811515241,0.5627819379765276,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Radhamalipur,395788,Rajnagar,Kendrapara,2.0667150582007263,0.7402689109875864,0.2938079811515241,0.5616845390531615,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baulanga,396782,Marsaghai,Kendrapara,2.0778891718219303,0.7388422296306623,0.2938079811515241,0.560828530239007,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tekarapanga,396969,Mahakalapada,Kendrapara,2.087895429393391,0.737564657054105,0.2938079811515241,0.5600619866930727,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Parakula,396783,Marsaghai,Kendrapara,2.111209092955721,0.7345880299771383,0.2938079811515241,0.5582760104468927,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sasana,397007,Mahakalapada,Kendrapara,2.1260447373606555,0.7326938540265455,0.2938079811515241,0.557139504876537,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badolara,395942,Rajnagar,Kendrapara,2.1322325930768367,0.7319038049283458,0.2938079811515241,0.5566654754176171,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nuapokhari,395969,Rajnagar,Kendrapara,2.138712948103834,0.731076410289569,0.2938079811515241,0.5561690386343511,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Posta,396540,Marsaghai,Kendrapara,2.147620379313825,0.7299391329648366,0.2938079811515241,0.5554866722395115,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madarangapata,395750,Rajkanika,Kendrapara,2.155491235008278,0.7289342028680987,0.2938079811515241,0.5548837141814689,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balipal,397039,Mahakalapada,Kendrapara,2.156514071390932,0.7288036098163557,0.2938079811515241,0.5548053583504231,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Giria Pahi,395787,Rajnagar,Kendrapara,2.161683142443235,0.7281436364571316,0.2938079811515241,0.5544093743348886,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balikana,395924,Rajnagar,Kendrapara,2.163937390065789,0.7278558200659608,0.2938079811515241,0.5542366845001861,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Maladhia,397004,Mahakalapada,Kendrapara,2.1733107236797933,0.7266590575510393,0.2938079811515241,0.5535186269912332,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Raulia,395692,Rajkanika,Kendrapara,2.178708830084309,0.7259698415620948,0.2938079811515241,0.5531050973978665,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Olihanilakanthapur,397057,Mahakalapada,Kendrapara,2.1805991571162235,0.725728489592145,0.2938079811515241,0.5529602862158967,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Lunia,396011,Rajnagar,Kendrapara,2.1832184604414056,0.7253940638516481,0.2938079811515241,0.5527596307715985,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Koilipur,396042,Rajnagar,Kendrapara,2.183533640939672,0.7253538224368759,0.2938079811515241,0.5527354859227351,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Taradeipur,396978,Mahakalapada,Kendrapara,2.1898401544098927,0.7245486234295844,0.2938079811515241,0.5522523665183603,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jaganathpursasan,395922,Rajnagar,Kendrapara,2.1965427619274287,0.7236928521789769,0.2938079811515241,0.5517389037679958,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ameipal,396952,Mahakalapada,Kendrapara,2.197426997109948,0.723579955362925,0.2938079811515241,0.5516711656783646,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kiajori,395945,Rajnagar,Kendrapara,2.214510664134018,0.72139875781318,0.2938079811515241,0.5503624471485176,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Garjang,397001,Mahakalapada,Kendrapara,2.2158901047523614,0.7212226344731203,0.2938079811515241,0.5502567731444818,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Thantapalanda,396960,Mahakalapada,Kendrapara,2.222943523238785,0.720322072603222,0.2938079811515241,0.5497164360225428,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kadalichua,396046,Rajnagar,Kendrapara,2.223431243898536,0.7202598017156832,0.2938079811515241,0.5496790734900195,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bartani,395676,Rajkanika,Kendrapara,2.2347095366922525,0.7188198190367713,0.2938079811515241,0.5488150838826724,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dalei Sahi,395785,Rajnagar,Kendrapara,2.2350076177242566,0.7187817608367538,0.2938079811515241,0.548792248962662,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dasabhagaria,395703,Rajkanika,Kendrapara,2.235287416845968,0.7187460368228265,0.2938079811515241,0.5487708145543055,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Brahmansahi,396022,Rajnagar,Kendrapara,2.2358065960280324,0.7186797493941262,0.2938079811515241,0.5487310420970853,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jaganathprasad_ Dia,395733,Rajkanika,Kendrapara,2.238368358020012,0.7183526703792952,0.2938079811515241,0.5485347946881868,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Achhutapur,395661,Rajkanika,Kendrapara,2.2400245948169863,0.7181412064331607,0.2938079811515241,0.548407916320506,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Panikhia,397000,Mahakalapada,Kendrapara,2.2596201591729823,0.715639296456869,0.2938079811515241,0.546906770334731,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dighi,395814,Rajnagar,Kendrapara,2.2727564023641307,0.7139620955713086,0.2938079811515241,0.5459004498033948,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Batighar,396060,Mahakalapada,Kendrapara,2.2742604966766096,0.7137700567763392,0.2938079811515241,0.5457852265264131,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Akhulipada,395671,Rajkanika,Kendrapara,2.282207496132117,0.7127554048450089,0.2938079811515241,0.545176435367615,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Deulasahi,395655,Rajkanika,Kendrapara,2.2822319486121514,0.7127522828168482,0.2938079811515241,0.5451745621507186,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dhamara,395756,Rajkanika,Kendrapara,2.284361604683889,0.7124803739462919,0.2938079811515241,0.5450114168283848,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dara Bachha,396898,Marsaghai,Kendrapara,2.2878375611460875,0.7120365729925691,0.2938079811515241,0.5447451362561511,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sialia,395625,Rajkanika,Kendrapara,2.297231912911128,0.7108371269355558,0.2938079811515241,0.5440254686219431,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Arjunpur,395840,Rajnagar,Kendrapara,2.3050377437019924,0.7098404990470135,0.2938079811515241,0.5434274918888178,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Achinta,395631,Rajkanika,Kendrapara,2.3282866343118225,0.7068721420097921,0.2938079811515241,0.5416464776664849,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Palli Garh,397123,Mahakalapada,Kendrapara,2.331622195649227,0.7064462663353295,0.2938079811515241,0.5413909522618073,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sasanipada,396787,Marsaghai,Kendrapara,2.3330239228762686,0.706267297499849,0.2938079811515241,0.541283570960519,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Taradeipur,396040,Rajnagar,Kendrapara,2.33634998838577,0.705842634227649,0.2938079811515241,0.5410287729971991,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhadia,395901,Rajnagar,Kendrapara,2.35122541111576,0.7039433794854231,0.2938079811515241,0.5398892201518635,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gayaspur,397053,Mahakalapada,Kendrapara,2.3516532095770244,0.7038887593061501,0.2938079811515241,0.5398564480442998,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kani,395950,Rajnagar,Kendrapara,2.3565175401482,0.7032676944078441,0.2938079811515241,0.5394838091053161,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kalatunga,396995,Mahakalapada,Kendrapara,2.3604788186363685,0.7027619288178173,0.2938079811515241,0.5391803497513,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gatanai Nuasahi,396966,Mahakalapada,Kendrapara,2.367485702531668,0.7018673083617852,0.2938079811515241,0.5386435774776808,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sribantapur,395839,Rajnagar,Kendrapara,2.378813083902237,0.7004210581828453,0.2938079811515241,0.5377758273703168,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chhadesh,395657,Rajkanika,Kendrapara,2.381846054510832,0.7000338164945945,0.2938079811515241,0.5375434823573664,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baraja Bahakuda,397125,Mahakalapada,Kendrapara,2.387412489005264,0.6993231088190724,0.2938079811515241,0.5371170577520531,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
